# Time  u_x_TE  u_y_TE v_x_wake v_y_wake
3.8525000000e+00 -1.7813447537e-05 8.7835224240e-04 6.3904427638e-02 -5.7606467093e-03
3.8600000000e+00 -1.6902257231e-05 8.7373256126e-04 6.3983705345e-02 -5.8062123945e-03
3.8675000000e+00 -1.6069900545e-05 8.6912068922e-04 6.3944789824e-02 -5.8222602741e-03
3.8750000000e+00 -1.5011557046e-05 8.6437260545e-04 6.4026887879e-02 -5.8694239964e-03
3.8825000000e+00 -1.4377438154e-05 8.5972965703e-04 6.3985115805e-02 -5.8829036559e-03
3.8900000000e+00 -1.3309813624e-05 8.5483452144e-04 6.4071784878e-02 -5.9319520208e-03
3.8975000000e+00 -1.2716566579e-05 8.5012198295e-04 6.4026184662e-02 -5.9433395242e-03
3.9050000000e+00 -1.1793272043e-05 8.4515875471e-04 6.4117438765e-02 -5.9930173267e-03
3.9125000000e+00 -1.1151710576e-05 8.4031222841e-04 6.4068783075e-02 -6.0039861228e-03
3.9200000000e+00 -1.0405395778e-05 8.3531090339e-04 6.4163408311e-02 -6.0527215671e-03
3.9275000000e+00 -9.7467852526e-06 8.3035208499e-04 6.4112914123e-02 -6.0641988559e-03
3.9350000000e+00 -9.1237879536e-06 8.2527542255e-04 6.4209969775e-02 -6.1119777407e-03
3.9425000000e+00 -8.5111419174e-06 8.2024351194e-04 6.4158160490e-02 -6.1230733202e-03
3.9500000000e+00 -7.9753838293e-06 8.1506769358e-04 6.4257475749e-02 -6.1713900702e-03
3.9575000000e+00 -7.4167117546e-06 8.0998975027e-04 6.4204270433e-02 -6.1803732290e-03
3.9650000000e+00 -7.0000392807e-06 8.0468077325e-04 6.4305997041e-02 -6.2308160401e-03
3.9725000000e+00 -6.4408803987e-06 7.9959876980e-04 6.4251291506e-02 -6.2364955475e-03
3.9800000000e+00 -6.2035784372e-06 7.9414740140e-04 6.4355311493e-02 -6.2896501921e-03
3.9875000000e+00 -5.6052853813e-06 7.8902385105e-04 6.4299504260e-02 -6.2921311676e-03
3.9950000000e+00 -5.5368208777e-06 7.8353826109e-04 6.4405098347e-02 -6.3471946837e-03
4.0025000000e+00 -4.9640081626e-06 7.7825317207e-04 6.4349037270e-02 -6.3477758822e-03
4.0100000000e+00 -4.9450566253e-06 7.7283219834e-04 6.4455470314e-02 -6.4032969508e-03
4.0175000000e+00 -4.5339024603e-06 7.6737926345e-04 6.4399403231e-02 -6.4031253201e-03
4.0250000000e+00 -4.4366906245e-06 7.6195418558e-04 6.4507095506e-02 -6.4586011562e-03
4.0325000000e+00 -4.2584992626e-06 7.5646052412e-04 6.4449901684e-02 -6.4574233464e-03
4.0400000000e+00 -4.0754471754e-06 7.5092124780e-04 6.4560359126e-02 -6.5136480220e-03
4.0475000000e+00 -4.0570238712e-06 7.4545911794e-04 6.4500557645e-02 -6.5105291552e-03
4.0550000000e+00 -3.9062589582e-06 7.3979493659e-04 6.4614748847e-02 -6.5681516746e-03
4.0625000000e+00 -3.8998597466e-06 7.3435167591e-04 6.4552152061e-02 -6.5629764555e-03
4.0700000000e+00 -3.9002953309e-06 7.2859150535e-04 6.4669412763e-02 -6.6215766584e-03
4.0775000000e+00 -3.8249777470e-06 7.2315279667e-04 6.4605271283e-02 -6.6150961339e-03
4.0850000000e+00 -3.9765670178e-06 7.1733056126e-04 6.4724022121e-02 -6.6738391482e-03
4.0925000000e+00 -3.8839600782e-06 7.1186370263e-04 6.4659830349e-02 -6.6667310921e-03
4.1000000000e+00 -4.0726029885e-06 7.0603816905e-04 6.4778923415e-02 -6.7252406056e-03
4.1075000000e+00 -4.0810733823e-06 7.0050594343e-04 6.4715218046e-02 -6.7174972476e-03
4.1150000000e+00 -4.1847912159e-06 6.9470670854e-04 6.4834779191e-02 -6.7761669241e-03
4.1225000000e+00 -4.3613691656e-06 6.8912191683e-04 6.4770769945e-02 -6.7670779259e-03
4.1300000000e+00 -4.3562100176e-06 6.8333527832e-04 6.4892009286e-02 -6.8267503553e-03
4.1375000000e+00 -4.6454402725e-06 6.7772336720e-04 6.4826352246e-02 -6.8156078941e-03
4.1450000000e+00 -4.6240912840e-06 6.7194959086e-04 6.4950335135e-02 -6.8765726118e-03
4.1525000000e+00 -4.8915923513e-06 6.6631931925e-04 6.4882488252e-02 -6.8636744122e-03
4.1600000000e+00 -4.9617273257e-06 6.6055555152e-04 6.5009097978e-02 -6.9250870306e-03
4.1675000000e+00 -5.1284268595e-06 6.5494115231e-04 6.4939673530e-02 -6.9115638678e-03
4.1750000000e+00 -5.2901030396e-06 6.4915938574e-04 6.5068033108e-02 -6.9723930193e-03
4.1825000000e+00 -5.3989288409e-06 6.4359330375e-04 6.4997850162e-02 -6.9588312073e-03
4.1900000000e+00 -5.5595023130e-06 6.3780355782e-04 6.5127343905e-02 -7.0191137264e-03
4.1975000000e+00 -5.6889796397e-06 6.3226101206e-04 6.5056749206e-02 -7.0048998791e-03
4.2050000000e+00 -5.7820563338e-06 6.2651721012e-04 6.5187181447e-02 -7.0656179432e-03
4.2125000000e+00 -5.9445784074e-06 6.2096389020e-04 6.5116311175e-02 -7.0496849480e-03
4.2200000000e+00 -5.9808802251e-06 6.1529682070e-04 6.5247472129e-02 -7.1117409901e-03
4.2275000000e+00 -6.1283652736e-06 6.0973036437e-04 6.5176643709e-02 -7.0935434003e-03
4.2350000000e+00 -6.1504988716e-06 6.0415460792e-04 6.5308048372e-02 -7.1570243153e-03
4.2425000000e+00 -6.2347936931e-06 5.9856931725e-04 6.5237897498e-02 -7.1369665791e-03
4.2500000000e+00 -6.2599492275e-06 5.9310336184e-04 6.5368775113e-02 -7.2010573822e-03
4.2575000000e+00 -6.2792252484e-06 5.8751516618e-04 6.5300074476e-02 -7.1801847437e-03
4.2650000000e+00 -6.2713494150e-06 5.8211465289e-04 6.5429818906e-02 -7.2439040384e-03
4.2725000000e+00 -6.2700021034e-06 5.7662704803e-04 6.5362792007e-02 -7.2228397672e-03
4.2800000000e+00 -6.1775072185e-06 5.7116836015e-04 6.5491669780e-02 -7.2861429618e-03
4.2875000000e+00 -6.1750183333e-06 5.6591344276e-04 6.5425594150e-02 -7.2643444918e-03
4.2950000000e+00 -6.0123230115e-06 5.6031263453e-04 6.5554563768e-02 -7.3281822998e-03
4.3025000000e+00 -5.9472516539e-06 5.5532027558e-04 6.5488554746e-02 -7.3046281510e-03
4.3100000000e+00 -5.7941709128e-06 5.4962771642e-04 6.5618140519e-02 -7.3697766543e-03
4.3175000000e+00 -5.5861860040e-06 5.4479643597e-04 6.5552193417e-02 -7.3441561947e-03
4.3250000000e+00 -5.4888028591e-06 5.3916276220e-04 6.5681892203e-02 -7.4104434719e-03
4.3325000000e+00 -5.1338140044e-06 5.3433497043e-04 6.5616880261e-02 -7.3833026513e-03
4.3400000000e+00 -5.0493385643e-06 5.2891703545e-04 6.5745656771e-02 -7.4500264011e-03
4.3475000000e+00 -4.6208670770e-06 5.2397755417e-04 6.5682577834e-02 -7.4220281792e-03
4.3550000000e+00 -4.4614107140e-06 5.1884205297e-04 6.5809652925e-02 -7.4887515883e-03
4.3625000000e+00 -4.0428140061e-06 5.1379858939e-04 6.5748950358e-02 -7.4600079210e-03
4.3700000000e+00 -3.7485936391e-06 5.0887870406e-04 6.5874289994e-02 -7.5269972772e-03
4.3775000000e+00 -3.3661847973e-06 5.0384567849e-04 6.5815635931e-02 -7.4969312934e-03
4.3850000000e+00 -2.9577187313e-06 4.9902186660e-04 6.5939809670e-02 -7.5649311172e-03
4.3925000000e+00 -2.5531956663e-06 4.9410010961e-04 6.5882633342e-02 -7.5328753374e-03
4.4000000000e+00 -2.1213607471e-06 4.8931462167e-04 6.6006014216e-02 -7.6022538415e-03
4.4075000000e+00 -1.6050580079e-06 4.8452815602e-04 6.5950301595e-02 -7.5682945181e-03
4.4150000000e+00 -1.2234287454e-06 4.7977994880e-04 6.6072589153e-02 -7.6385423576e-03
4.4225000000e+00 -5.6965397414e-07 4.7513046393e-04 6.6018831719e-02 -7.6034420979e-03
4.4300000000e+00 -2.2420172351e-07 4.7041427006e-04 6.6139594256e-02 -7.6738265006e-03
4.4375000000e+00 5.0725640965e-07 4.6590912079e-04 6.6088022835e-02 -7.6380524482e-03
4.4450000000e+00 8.8781773557e-07 4.6123008610e-04 6.6207332479e-02 -7.7085144543e-03
4.4525000000e+00 1.6168776917e-06 4.5684519650e-04 6.6157667943e-02 -7.6717474028e-03
4.4600000000e+00 2.0868534785e-06 4.5224307222e-04 6.6275916242e-02 -7.7428615207e-03
4.4675000000e+00 2.7751166756e-06 4.4793413539e-04 6.6227847062e-02 -7.7044667370e-03
4.4750000000e+00 3.3337151927e-06 4.4344220571e-04 6.6345185577e-02 -7.7767659264e-03
4.4825000000e+00 3.9965586858e-06 4.3918962748e-04 6.6298838953e-02 -7.7364508686e-03
4.4900000000e+00 4.6015878550e-06 4.3481324386e-04 6.6414882615e-02 -7.8099226639e-03
4.4975000000e+00 5.2715511112e-06 4.3061463680e-04 6.6370913465e-02 -7.7680234861e-03
4.5050000000e+00 5.8930896317e-06 4.2635215942e-04 6.6484888666e-02 -7.8420778677e-03
4.5125000000e+00 6.5638278951e-06 4.2221262468e-04 6.6444068438e-02 -7.7993022848e-03
4.5200000000e+00 7.2229507183e-06 4.1804332806e-04 6.6555457513e-02 -7.8733133588e-03
4.5275000000e+00 7.8455755978e-06 4.1399708852e-04 6.6517933230e-02 -7.8300193010e-03
4.5350000000e+00 8.5780322751e-06 4.0987345605e-04 6.6627075525e-02 -7.9040079335e-03
4.5425000000e+00 9.1248769414e-06 4.0596088502e-04 6.6592152849e-02 -7.8598193855e-03
4.5500000000e+00 9.9155364453e-06 4.0185572205e-04 6.6699953606e-02 -7.9343678544e-03
4.5575000000e+00 1.0421549288e-05 3.9807700120e-04 6.6666823354e-02 -7.8887081813e-03
4.5650000000e+00 1.1202579879e-05 3.9400437495e-04 6.6773836618e-02 -7.9641949743e-03
4.5725000000e+00 1.1729750832e-05 3.9033150953e-04 6.6742376794e-02 -7.9169792369e-03
4.5800000000e+00 1.2439416886e-05 3.8631769420e-04 6.6848344975e-02 -7.9932011541e-03
4.5875000000e+00 1.3015099274e-05 3.8271910497e-04 6.6819163090e-02 -7.9448195010e-03
4.5950000000e+00 1.3646022403e-05 3.7879459550e-04 6.6923328220e-02 -8.0213200109e-03
4.6025000000e+00 1.4238768932e-05 3.7523443081e-04 6.6897229738e-02 -7.9721597652e-03
4.6100000000e+00 1.4834043144e-05 3.7142537379e-04 6.6998949473e-02 -8.0487068407e-03
4.6175000000e+00 1.5384332144e-05 3.6788960793e-04 6.6976349940e-02 -7.9987709057e-03
4.6250000000e+00 1.5986289334e-05 3.6418395397e-04 6.7075554430e-02 -8.0755833164e-03
4.6325000000e+00 1.6466137144e-05 3.6069751424e-04 6.7056256679e-02 -8.0244724002e-03
4.6400000000e+00 1.7064962651e-05 3.5706246783e-04 6.7153361792e-02 -8.1019836372e-03
4.6475000000e+00 1.7504965839e-05 3.5364218050e-04 6.7136948783e-02 -8.0493745146e-03
4.6550000000e+00 1.8046152556e-05 3.5007496148e-04 6.7232277703e-02 -8.1276271563e-03
4.6625000000e+00 1.8495834851e-05 3.4670701327e-04 6.7218661363e-02 -8.0737937359e-03
4.6700000000e+00 1.8938911501e-05 3.4321732656e-04 6.7312144112e-02 -8.1522282224e-03
4.6775000000e+00 1.9409612339e-05 3.3990126121e-04 6.7301500920e-02 -8.0978215311e-03
4.6850000000e+00 1.9765051889e-05 3.3647204575e-04 6.7393055697e-02 -8.1758678511e-03
4.6925000000e+00 2.0223564249e-05 3.3322995386e-04 6.7385317553e-02 -8.1211743692e-03
4.7000000000e+00 2.0529549910e-05 3.2984034211e-04 6.7475257090e-02 -8.1988668709e-03
4.7075000000e+00 2.0940144785e-05 3.2667992168e-04 6.7469970929e-02 -8.1435234274e-03
4.7150000000e+00 2.1216372054e-05 3.2333096758e-04 6.7558842358e-02 -8.2214046946e-03
4.7225000000e+00 2.1576958822e-05 3.2024186818e-04 6.7555546932e-02 -8.1647885691e-03
4.7300000000e+00 2.1807671659e-05 3.1694503804e-04 6.7643674139e-02 -8.2433771055e-03
4.7375000000e+00 2.2144216907e-05 3.1390964973e-04 6.7642310899e-02 -8.1851390232e-03
4.7450000000e+00 2.2304237260e-05 3.1068710508e-04 6.7729518768e-02 -8.2644925804e-03
4.7525000000e+00 2.2631781060e-05 3.0767601395e-04 6.7730516718e-02 -8.2048287408e-03
4.7600000000e+00 2.2727845214e-05 3.0455536673e-04 6.7816271162e-02 -8.2844946632e-03
4.7675000000e+00 2.3019690358e-05 3.0155291235e-04 6.7820178223e-02 -8.2239348375e-03
4.7750000000e+00 2.3099258560e-05 2.9852728840e-04 6.7904128147e-02 -8.3034042549e-03
4.7825000000e+00 2.3305677076e-05 2.9556519125e-04 6.7911025832e-02 -8.2422276601e-03
4.7900000000e+00 2.3413258241e-05 2.9258541898e-04 6.7993452741e-02 -8.3214596133e-03
4.7975000000e+00 2.3517104010e-05 2.8971706806e-04 6.8002804102e-02 -8.2594254231e-03
4.8050000000e+00 2.3644686784e-05 2.8673885091e-04 6.8084414382e-02 -8.3387576735e-03
4.8125000000e+00 2.3687106614e-05 2.8399136218e-04 6.8095558385e-02 -8.2755091264e-03
4.8200000000e+00 2.3781857888e-05 2.8100788543e-04 6.8176883446e-02 -8.3551102314e-03
4.8275000000e+00 2.3823496472e-05 2.7836880129e-04 6.8189533001e-02 -8.2906532705e-03
4.8350000000e+00 2.3844777338e-05 2.7541241950e-04 6.8270674797e-02 -8.3702683025e-03
4.8425000000e+00 2.3908793608e-05 2.7283323372e-04 6.8284893444e-02 -8.3049577930e-03
4.8500000000e+00 2.3868712077e-05 2.6996623322e-04 6.8365762021e-02 -8.3841344789e-03
4.8575000000e+00 2.3925782274e-05 2.6738447995e-04 6.8381616250e-02 -8.3183358478e-03
4.8650000000e+00 2.3876953285e-05 2.6465858464e-04 6.8462287597e-02 -8.3967829266e-03
4.8725000000e+00 2.3878901424e-05 2.6204932173e-04 6.8479552843e-02 -8.3305619907e-03
4.8800000000e+00 2.3867658215e-05 2.5946001668e-04 6.8560442749e-02 -8.4083540932e-03
4.8875000000e+00 2.3796434954e-05 2.5685584242e-04 6.8578598625e-02 -8.3414338078e-03
4.8950000000e+00 2.3822538072e-05 2.5435643713e-04 6.8660275664e-02 -8.4188515562e-03
4.9025000000e+00 2.3711434772e-05 2.5180841558e-04 6.8678856387e-02 -8.3509618532e-03
4.9100000000e+00 2.3732837387e-05 2.4935490115e-04 6.8761630161e-02 -8.4280458139e-03
4.9175000000e+00 2.3635978866e-05 2.4690179346e-04 6.8780547070e-02 -8.3593078702e-03
4.9250000000e+00 2.3616346792e-05 2.4446327670e-04 6.8864372039e-02 -8.4356929024e-03
4.9325000000e+00 2.3559419981e-05 2.4213453830e-04 6.8883731140e-02 -8.3664899319e-03
4.9400000000e+00 2.3502758491e-05 2.3968986502e-04 6.8968600685e-02 -8.4417815462e-03
4.9475000000e+00 2.3472576983e-05 2.3749935134e-04 6.8988254979e-02 -8.3722869744e-03
4.9550000000e+00 2.3408833691e-05 2.3505076587e-04 6.9074526420e-02 -8.4464483224e-03
4.9625000000e+00 2.3382956854e-05 2.3298288065e-04 6.9093987358e-02 -8.3764511015e-03
4.9700000000e+00 2.3335313132e-05 2.3056066232e-04 6.9182216815e-02 -8.4497352062e-03
4.9775000000e+00 2.3307004928e-05 2.2857649994e-04 6.9201002791e-02 -8.3788926170e-03
4.9850000000e+00 2.3279495899e-05 2.2622661422e-04 6.9291519221e-02 -8.4515003600e-03
4.9925000000e+00 2.3257664379e-05 2.2427763967e-04 6.9309555268e-02 -8.3796757858e-03
5.0000000000e+00 2.3245006201e-05 2.2204872508e-04 6.9402166829e-02 -8.4514908545e-03
5.0075000000e+00 2.3238127034e-05 2.2009358244e-04 6.9419911921e-02 -8.3788928554e-03
5.0150000000e+00 2.3244082416e-05 2.1801292927e-04 6.9513986198e-02 -8.4495088079e-03
5.0225000000e+00 2.3244813923e-05 2.1604687343e-04 6.9532139172e-02 -8.3764808205e-03
5.0300000000e+00 2.3288187097e-05 2.1409504364e-04 6.9627060280e-02 -8.4455614809e-03
5.0375000000e+00 2.3281309199e-05 2.1215852594e-04 6.9646055846e-02 -8.3721682038e-03
5.0450000000e+00 2.3374056672e-05 2.1028436023e-04 6.9741625092e-02 -8.4397757319e-03
5.0525000000e+00 2.3365226368e-05 2.0842771295e-04 6.9761463537e-02 -8.3656860417e-03
5.0600000000e+00 2.3488180574e-05 2.0659062687e-04 6.9857796733e-02 -8.4321381358e-03
5.0675000000e+00 2.3512669532e-05 2.0483985562e-04 6.9878358033e-02 -8.3569731040e-03
5.0750000000e+00 2.3627465942e-05 2.0302747975e-04 6.9975495561e-02 -8.4224252795e-03
5.0825000000e+00 2.3720875889e-05 2.0138213056e-04 6.9996858293e-02 -8.3460953975e-03
5.0900000000e+00 2.3806918208e-05 1.9960482516e-04 7.0094610897e-02 -8.4103848738e-03
5.0975000000e+00 2.3972146333e-05 1.9804410187e-04 7.0117021333e-02 -8.3330475489e-03
5.1050000000e+00 2.4046741038e-05 1.9632900033e-04 7.0215142195e-02 -8.3958845783e-03
5.1125000000e+00 2.4250708350e-05 1.9482140084e-04 7.0238766655e-02 -8.3176837739e-03
5.1200000000e+00 2.4355689925e-05 1.9319460489e-04 7.0337207188e-02 -8.3789092475e-03
5.1275000000e+00 2.4555912688e-05 1.9172168772e-04 7.0361921862e-02 -8.2997746003e-03
5.1350000000e+00 2.4723168423e-05 1.9018644592e-04 7.0460944925e-02 -8.3594641094e-03
5.1425000000e+00 2.4902946955e-05 1.8875311360e-04 7.0486360133e-02 -8.2791355730e-03
5.1500000000e+00 2.5127281257e-05 1.8729555815e-04 7.0586362319e-02 -8.3374347334e-03
5.1575000000e+00 2.5306937228e-05 1.8591345978e-04 7.0612119101e-02 -8.2557378855e-03
5.1650000000e+00 2.5555366648e-05 1.8452022819e-04 7.0713302581e-02 -8.3125575688e-03
5.1725000000e+00 2.5764816224e-05 1.8319891183e-04 7.0739315699e-02 -8.2296265568e-03
5.1800000000e+00 2.6013580395e-05 1.8185556970e-04 7.0841623310e-02 -8.2845980620e-03
5.1875000000e+00 2.6258257261e-05 1.8060874358e-04 7.0867941996e-02 -8.2007117918e-03
5.1950000000e+00 2.6513074107e-05 1.7929717020e-04 7.0971342903e-02 -8.2535056390e-03
5.2025000000e+00 2.6772744306e-05 1.7813656000e-04 7.0997830778e-02 -8.1687301038e-03
5.2100000000e+00 2.7052827007e-05 1.7684725158e-04 7.1102557989e-02 -8.2193283180e-03
5.2175000000e+00 2.7307528303e-05 1.7577048940e-04 7.1128811053e-02 -8.1334103909e-03
5.2250000000e+00 2.7618786923e-05 1.7450863367e-04 7.1235274942e-02 -8.1820333564e-03
5.2325000000e+00 2.7869063925e-05 1.7349990590e-04 7.1260838453e-02 -8.0946100980e-03
5.2400000000e+00 2.8195187323e-05 1.7228190022e-04 7.1369340263e-02 -8.1414392101e-03
5.2475000000e+00 2.8458504036e-05 1.7131478060e-04 7.1393999287e-02 -8.0523153934e-03
5.2550000000e+00 2.8776007397e-05 1.7016605863e-04 7.1504496722e-02 -8.0972714418e-03
5.2625000000e+00 2.9064257833e-05 1.6920968007e-04 7.1528400087e-02 -8.0065385531e-03
5.2700000000e+00 2.9366615128e-05 1.6815047374e-04 7.1640531677e-02 -8.0492994037e-03
5.2775000000e+00 2.9667859388e-05 1.6719122466e-04 7.1664013267e-02 -7.9571730905e-03
5.2850000000e+00 2.9971652071e-05 1.6621479487e-04 7.1777387975e-02 -7.9974467109e-03
5.2925000000e+00 3.0259207779e-05 1.6526825422e-04 7.1800653597e-02 -7.9039642951e-03
5.3000000000e+00 3.0582237010e-05 1.6434510135e-04 7.1915082522e-02 -7.9417183322e-03
5.3075000000e+00 3.0842407375e-05 1.6343748940e-04 7.1938136544e-02 -7.8466662108e-03
5.3150000000e+00 3.1179639396e-05 1.6253968125e-04 7.2053532434e-02 -7.8820216114e-03
5.3225000000e+00 3.1424399730e-05 1.6168770608e-04 7.2076397932e-02 -7.7851738118e-03
5.3300000000e+00 3.1750388511e-05 1.6079994381e-04 7.2192530042e-02 -7.8181321816e-03
5.3375000000e+00 3.2001759074e-05 1.6000736366e-04 7.2215424276e-02 -7.7194598392e-03
5.3450000000e+00 3.2293988427e-05 1.5912797593e-04 7.2331866892e-02 -7.7498201803e-03
5.3525000000e+00 3.2560336608e-05 1.5838379708e-04 7.2355122658e-02 -7.6494429963e-03
5.3600000000e+00 3.2816952056e-05 1.5752577101e-04 7.2471428044e-02 -7.6769503420e-03
5.3675000000e+00 3.3085493449e-05 1.5680846852e-04 7.2495276720e-02 -7.5749410949e-03
5.3750000000e+00 3.3321259568e-05 1.5598704921e-04 7.2611181748e-02 -7.5994819182e-03
5.3825000000e+00 3.3572304708e-05 1.5528255256e-04 7.2635602369e-02 -7.4957152987e-03
5.3900000000e+00 3.3798234806e-05 1.5449913307e-04 7.2751084020e-02 -7.5173905603e-03
5.3975000000e+00 3.4025923164e-05 1.5380763759e-04 7.2775865784e-02 -7.4115773711e-03
5.4050000000e+00 3.4234703046e-05 1.5305484536e-04 7.2890964527e-02 -7.4305582447e-03
5.4125000000e+00 3.4450573842e-05 1.5237826608e-04 7.2915954497e-02 -7.3224712615e-03
5.4200000000e+00 3.4625640394e-05 1.5165206820e-04 7.3030530508e-02 -7.3387609863e-03
5.4275000000e+00 3.4839876431e-05 1.5098878877e-04 7.3055789041e-02 -7.2284052149e-03
5.4350000000e+00 3.4977420398e-05 1.5028615985e-04 7.3169512721e-02 -7.2418012708e-03
5.4425000000e+00 3.5181424109e-05 1.4963676631e-04 7.3195171925e-02 -7.1293089615e-03
5.4500000000e+00 3.5297262713e-05 1.4895189999e-04 7.3307765882e-02 -7.1396084049e-03
5.4575000000e+00 3.5469362690e-05 1.4831855922e-04 7.3333771593e-02 -7.0250148613e-03
5.4650000000e+00 3.5583112281e-05 1.4764636014e-04 7.3445203265e-02 -7.0321807828e-03
5.4725000000e+00 3.5708957670e-05 1.4702973566e-04 7.3471239429e-02 -6.9153635996e-03
5.4800000000e+00 3.5825477431e-05 1.4636694664e-04 7.3581671010e-02 -6.9194783680e-03
5.4875000000e+00 3.5909708094e-05 1.4576584139e-04 7.3607312409e-02 -6.8002847027e-03
5.4950000000e+00 3.6016921241e-05 1.4511327835e-04 7.3716888766e-02 -6.8013865750e-03
5.5025000000e+00 3.6075915924e-05 1.4451999046e-04 7.3741825566e-02 -6.6797919951e-03
5.5100000000e+00 3.6159190802e-05 1.4388671491e-04 7.3850486727e-02 -6.6777608300e-03
5.5175000000e+00 3.6203416256e-05 1.4328816755e-04 7.3874632769e-02 -6.5539085406e-03
5.5250000000e+00 3.6261591821e-05 1.4268201054e-04 7.3982116019e-02 -6.5485250264e-03
5.5325000000e+00 3.6285897468e-05 1.4207554126e-04 7.4005495395e-02 -6.4225722932e-03
5.5400000000e+00 3.6331232240e-05 1.4148744328e-04 7.4111527556e-02 -6.4137327234e-03
5.5475000000e+00 3.6325061528e-05 1.4088868652e-04 7.4134069934e-02 -6.2856421547e-03
5.5550000000e+00 3.6365757491e-05 1.4029644812e-04 7.4238512852e-02 -6.2734897876e-03
5.5625000000e+00 3.6331934268e-05 1.3972574888e-04 7.4260020168e-02 -6.1430279619e-03
5.5700000000e+00 3.6358602258e-05 1.3911127398e-04 7.4362787161e-02 -6.1278229667e-03
5.5775000000e+00 3.6316591665e-05 1.3857922143e-04 7.4383096588e-02 -5.9947780007e-03
5.5850000000e+00 3.6310459699e-05 1.3793696180e-04 7.4483978057e-02 -5.9766686951e-03
5.5925000000e+00 3.6279256164e-05 1.3744124165e-04 7.4503087198e-02 -5.8410212305e-03
5.6000000000e+00 3.6232745116e-05 1.3677860022e-04 7.4601713439e-02 -5.8199736508e-03
5.6075000000e+00 3.6212672785e-05 1.3630470521e-04 7.4619728376e-02 -5.6818647230e-03
5.6150000000e+00 3.6140439519e-05 1.3563965327e-04 7.4715691002e-02 -5.6577735861e-03
5.6225000000e+00 3.6111637514e-05 1.3516650828e-04 7.4732672077e-02 -5.5173543062e-03
5.6300000000e+00 3.6042272953e-05 1.3451841531e-04 7.4825677149e-02 -5.4901945114e-03
5.6375000000e+00 3.5980890205e-05 1.3402896821e-04 7.4841524480e-02 -5.3475102549e-03
5.6450000000e+00 3.5936145358e-05 1.3341012406e-04 7.4931442082e-02 -5.3173881429e-03
5.6525000000e+00 3.5834876966e-05 1.3289518697e-04 7.4945931667e-02 -5.1724106777e-03
5.6600000000e+00 3.5814317644e-05 1.3231107443e-04 7.5032682250e-02 -5.1394530890e-03
5.6675000000e+00 3.5688256229e-05 1.3176794791e-04 7.5045628464e-02 -4.9922390220e-03
5.6750000000e+00 3.5674428862e-05 1.3121630960e-04 7.5129028641e-02 -4.9564432045e-03
5.6825000000e+00 3.5546509364e-05 1.3065289858e-04 7.5140377695e-02 -4.8072173071e-03
5.6900000000e+00 3.5523973203e-05 1.3011870625e-04 7.5220145058e-02 -4.7684719833e-03
5.6975000000e+00 3.5407412005e-05 1.2955538394e-04 7.5229878350e-02 -4.6175045838e-03
5.7050000000e+00 3.5373687661e-05 1.2901497670e-04 7.5305784560e-02 -4.5757723112e-03
5.7125000000e+00 3.5269713090e-05 1.2847452152e-04 7.5313768671e-02 -4.4231997348e-03
5.7200000000e+00 3.5229778508e-05 1.2790850324e-04 7.5385739886e-02 -4.3786368138e-03
5.7275000000e+00 3.5137483020e-05 1.2740399600e-04 7.5391705666e-02 -4.2244314883e-03
5.7350000000e+00 3.5093416452e-05 1.2680621901e-04 7.5459767916e-02 -4.1773277666e-03
5.7425000000e+00 3.5017254019e-05 1.2633523582e-04 7.5463423986e-02 -4.0214239046e-03
5.7500000000e+00 3.4965379002e-05 1.2571622192e-04 7.5527563740e-02 -3.9720450034e-03
