# Time  u_x_TE  u_y_TE
2.1850000000e+00 1.9596324385e-08 2.1705623754e-05
2.1900000000e+00 2.1389720638e-08 2.1767225704e-05
2.1950000000e+00 2.9593473236e-08 2.1845775197e-05
2.2000000000e+00 4.3542233260e-08 2.1932042120e-05
2.2050000000e+00 5.1032865572e-08 2.1988653509e-05
2.2100000000e+00 4.6602789626e-08 2.1996556433e-05
2.2150000000e+00 3.8541950339e-08 2.1978816385e-05
2.2200000000e+00 3.4401365409e-08 2.1954506933e-05
2.2250000000e+00 3.0965911114e-08 2.1915356078e-05
2.2300000000e+00 3.0498493067e-08 2.1872694505e-05
2.2350000000e+00 3.0849420374e-08 2.1829939558e-05
2.2400000000e+00 2.0745598907e-08 2.1774957906e-05
2.2450000000e+00 1.0606802613e-08 2.1740621191e-05
2.2500000000e+00 1.4561379162e-08 2.1751714195e-05
2.2550000000e+00 2.5329365455e-08 2.1781042872e-05
2.2600000000e+00 3.6794949091e-08 2.1806993832e-05
2.2650000000e+00 4.6092789488e-08 2.1825172132e-05
2.2700000000e+00 4.3395500822e-08 2.1816246443e-05
2.2750000000e+00 3.4482174586e-08 2.1781672169e-05
2.2800000000e+00 3.6183605285e-08 2.1745879148e-05
2.2850000000e+00 4.3490977828e-08 2.1691452577e-05
2.2900000000e+00 4.3718173561e-08 2.1599009390e-05
2.2950000000e+00 3.4598882580e-08 2.1488647102e-05
2.3000000000e+00 1.9896790846e-08 2.1379708777e-05
2.3050000000e+00 8.1749411197e-09 2.1285289422e-05
2.3100000000e+00 1.0162060252e-08 2.1221647476e-05
2.3150000000e+00 2.5912987247e-08 2.1190428791e-05
2.3200000000e+00 3.5578450246e-08 2.1160700669e-05
2.3250000000e+00 3.0633729136e-08 2.1121891906e-05
2.3300000000e+00 2.7290548503e-08 2.1096688369e-05
2.3350000000e+00 3.0317356575e-08 2.1069761811e-05
2.3400000000e+00 3.9527134557e-08 2.1023977213e-05
2.3450000000e+00 5.3367533678e-08 2.0964664485e-05
2.3500000000e+00 5.2355826201e-08 2.0867555409e-05
2.3550000000e+00 3.2669834604e-08 2.0730669661e-05
2.3600000000e+00 1.6870631056e-08 2.0595901870e-05
2.3650000000e+00 1.5056804732e-08 2.0476831115e-05
2.3700000000e+00 2.1677968080e-08 2.0368263483e-05
2.3750000000e+00 2.7597417403e-08 2.0276785236e-05
2.3800000000e+00 2.4593291931e-08 2.0201374791e-05
2.3850000000e+00 1.4509837580e-08 2.0136340812e-05
2.3900000000e+00 1.1714355286e-08 2.0089265099e-05
2.3950000000e+00 2.7396060568e-08 2.0069798863e-05
2.4000000000e+00 4.7416306910e-08 2.0050059975e-05
2.4050000000e+00 5.0968682984e-08 1.9996900543e-05
2.4100000000e+00 4.3350720341e-08 1.9922400037e-05
2.4150000000e+00 3.1500075736e-08 1.9823267144e-05
2.4200000000e+00 2.3075451555e-08 1.9701710809e-05
2.4250000000e+00 2.9633886209e-08 1.9592608336e-05
2.4300000000e+00 3.5738876352e-08 1.9487288351e-05
2.4350000000e+00 2.5716185885e-08 1.9371982555e-05
2.4400000000e+00 1.0901698233e-08 1.9270453499e-05
2.4450000000e+00 4.7299390187e-09 1.9198787666e-05
2.4500000000e+00 1.1247466219e-08 1.9157379077e-05
2.4550000000e+00 2.6704308908e-08 1.9145350514e-05
2.4600000000e+00 4.0003544614e-08 1.9150943044e-05
2.4650000000e+00 3.9768415414e-08 1.9141475035e-05
2.4700000000e+00 3.0755068360e-08 1.9105612875e-05
2.4750000000e+00 3.0490368439e-08 1.9066322827e-05
2.4800000000e+00 3.8657839378e-08 1.9020451716e-05
2.4850000000e+00 4.1947275027e-08 1.8955336988e-05
2.4900000000e+00 3.7701836151e-08 1.8880194277e-05
2.4950000000e+00 2.5862692717e-08 1.8794125565e-05
2.5000000000e+00 9.7897244403e-09 1.8700178625e-05
2.5050000000e+00 6.3179640259e-09 1.8637929967e-05
2.5100000000e+00 1.6489317359e-08 1.8623182181e-05
2.5150000000e+00 2.3278775268e-08 1.8629676450e-05
2.5200000000e+00 2.4789963558e-08 1.8649958448e-05
2.5250000000e+00 2.5464671843e-08 1.8680938845e-05
2.5300000000e+00 2.5638324700e-08 1.8707729077e-05
2.5350000000e+00 3.1410162544e-08 1.8737545136e-05
2.5400000000e+00 4.2548095410e-08 1.8774407133e-05
2.5450000000e+00 4.7152862927e-08 1.8789929445e-05
2.5500000000e+00 3.9422430510e-08 1.8766848356e-05
2.5550000000e+00 2.8219135945e-08 1.8725567185e-05
2.5600000000e+00 2.0565500842e-08 1.8685966810e-05
2.5650000000e+00 1.5989781226e-08 1.8659076784e-05
2.5700000000e+00 1.7084468614e-08 1.8661572592e-05
2.5750000000e+00 2.1263658824e-08 1.8689998279e-05
2.5800000000e+00 1.8401667159e-08 1.8721727652e-05
2.5850000000e+00 1.4601144204e-08 1.8768588343e-05
2.5900000000e+00 2.0357116837e-08 1.8852243153e-05
2.5950000000e+00 2.8764036766e-08 1.8949497221e-05
2.6000000000e+00 3.7977461510e-08 1.9044534763e-05
2.6050000000e+00 4.6915695678e-08 1.9128225279e-05
2.6100000000e+00 4.3936395245e-08 1.9172398976e-05
2.6150000000e+00 3.3439715438e-08 1.9189362770e-05
2.6200000000e+00 2.7315867038e-08 1.9209472329e-05
2.6250000000e+00 2.6336097295e-08 1.9233107780e-05
2.6300000000e+00 2.6310636866e-08 1.9253978116e-05
2.6350000000e+00 2.3629563657e-08 1.9276422708e-05
2.6400000000e+00 1.8122535606e-08 1.9314087512e-05
2.6450000000e+00 1.0242367115e-08 1.9371576109e-05
2.6500000000e+00 1.0019018082e-08 1.9464088084e-05
2.6550000000e+00 2.4639303433e-08 1.9594668714e-05
2.6600000000e+00 3.8289971902e-08 1.9721072825e-05
2.6650000000e+00 4.2072278423e-08 1.9827063991e-05
2.6700000000e+00 4.0703941536e-08 1.9924148795e-05
2.6750000000e+00 3.4451090348e-08 2.0001767942e-05
2.6800000000e+00 3.1911022520e-08 2.0064378458e-05
2.6850000000e+00 3.9271379351e-08 2.0121835001e-05
2.6900000000e+00 4.1643314264e-08 2.0155850836e-05
2.6950000000e+00 3.0389230249e-08 2.0166985934e-05
2.7000000000e+00 1.5374138265e-08 2.0187342485e-05
2.7050000000e+00 7.7227188443e-09 2.0235365808e-05
2.7100000000e+00 1.1890028819e-08 2.0310001803e-05
2.7150000000e+00 2.4804520222e-08 2.0408512972e-05
2.7200000000e+00 3.5569179619e-08 2.0520713626e-05
2.7250000000e+00 3.3683462773e-08 2.0624995184e-05
2.7300000000e+00 2.6443886279e-08 2.0723332035e-05
2.7350000000e+00 3.1221417811e-08 2.0829533185e-05
2.7400000000e+00 4.3722174094e-08 2.0920097502e-05
2.7450000000e+00 5.1025902473e-08 2.0977284476e-05
2.7500000000e+00 4.8740024262e-08 2.1008998829e-05
2.7550000000e+00 3.3427918078e-08 2.1012414203e-05
2.7600000000e+00 1.5929302361e-08 2.1002547338e-05
2.7650000000e+00 1.4719494121e-08 2.1012575173e-05
2.7700000000e+00 2.4663938790e-08 2.1043560208e-05
2.7750000000e+00 2.8731442522e-08 2.1079154607e-05
2.7800000000e+00 2.4376845174e-08 2.1126077375e-05
2.7850000000e+00 1.8328176960e-08 2.1189524173e-05
2.7900000000e+00 1.8362731958e-08 2.1260360672e-05
2.7950000000e+00 3.1506687889e-08 2.1341891949e-05
2.8000000000e+00 4.9586283045e-08 2.1422882064e-05
2.8050000000e+00 5.4652767570e-08 2.1471286066e-05
2.8100000000e+00 4.3607023319e-08 2.1478667587e-05
2.8150000000e+00 3.1683241943e-08 2.1462733111e-05
2.8200000000e+00 2.8872840268e-08 2.1434504891e-05
2.8250000000e+00 3.1064419573e-08 2.1396019764e-05
2.8300000000e+00 3.4097660396e-08 2.1362432131e-05
2.8350000000e+00 2.9068518264e-08 2.1330774824e-05
2.8400000000e+00 1.4093550675e-08 2.1293144308e-05
2.8450000000e+00 8.5398758688e-09 2.1279338531e-05
2.8500000000e+00 1.9061163903e-08 2.1299457623e-05
2.8550000000e+00 3.2781355363e-08 2.1330720762e-05
2.8600000000e+00 4.2513871788e-08 2.1363975431e-05
2.8650000000e+00 4.3601525268e-08 2.1382108659e-05
2.8700000000e+00 3.7289601266e-08 2.1366902290e-05
2.8750000000e+00 3.4826478486e-08 2.1329248731e-05
2.8800000000e+00 4.0765148842e-08 2.1283377474e-05
2.8850000000e+00 4.5120262585e-08 2.1220556799e-05
2.8900000000e+00 3.8353321889e-08 2.1130880255e-05
2.8950000000e+00 2.5501946298e-08 2.1027480814e-05
2.9000000000e+00 1.5747777007e-08 2.0927428318e-05
2.9050000000e+00 1.1843450574e-08 2.0840918313e-05
2.9100000000e+00 1.8052256567e-08 2.0789379121e-05
2.9150000000e+00 2.8765673863e-08 2.0767751870e-05
2.9200000000e+00 3.0379293229e-08 2.0740344075e-05
2.9250000000e+00 2.8933405178e-08 2.0708080969e-05
2.9300000000e+00 3.2594507278e-08 2.0677485511e-05
2.9350000000e+00 3.7350929609e-08 2.0635208521e-05
2.9400000000e+00 4.3820673148e-08 2.0582782112e-05
2.9450000000e+00 4.7988658301e-08 2.0510970992e-05
2.9500000000e+00 4.2127562089e-08 2.0400463251e-05
2.9550000000e+00 2.9818877509e-08 2.0260380380e-05
2.9600000000e+00 2.0910797615e-08 2.0121997500e-05
2.9650000000e+00 1.8787512052e-08 2.0003360810e-05
2.9700000000e+00 1.9200053678e-08 1.9900259815e-05
2.9750000000e+00 2.1249278737e-08 1.9815269370e-05
2.9800000000e+00 2.2951604101e-08 1.9743768283e-05
2.9850000000e+00 2.0446282938e-08 1.9676061217e-05
2.9900000000e+00 2.1858710648e-08 1.9628272583e-05
2.9950000000e+00 3.2315371087e-08 1.9601549071e-05
3.0000000000e+00 4.2072148335e-08 1.9562847189e-05
3.0050000000e+00 4.6032017196e-08 1.9495571563e-05
3.0100000000e+00 4.4563132442e-08 1.9401961876e-05
3.0150000000e+00 3.4992541813e-08 1.9281514823e-05
3.0200000000e+00 2.5043774401e-08 1.9151579797e-05
3.0250000000e+00 2.4483120367e-08 1.9034371142e-05
3.0300000000e+00 2.6404114806e-08 1.8919514007e-05
3.0350000000e+00 2.3087273286e-08 1.8801552352e-05
3.0400000000e+00 1.6682889962e-08 1.8700417211e-05
3.0450000000e+00 1.1478167229e-08 1.8628371683e-05
3.0500000000e+00 1.2716970057e-08 1.8584760819e-05
3.0550000000e+00 2.4109127674e-08 1.8566950443e-05
3.0600000000e+00 3.9254164778e-08 1.8556234368e-05
3.0650000000e+00 4.3886633538e-08 1.8524114301e-05
3.0700000000e+00 3.7418702099e-08 1.8470571357e-05
3.0750000000e+00 3.2250778059e-08 1.8411942882e-05
3.0800000000e+00 3.2034540559e-08 1.8342610447e-05
3.0850000000e+00 3.4641439730e-08 1.8257607473e-05
3.0900000000e+00 3.6739917154e-08 1.8166058712e-05
3.0950000000e+00 2.7898770393e-08 1.8065659368e-05
3.1000000000e+00 1.1005695753e-08 1.7968549595e-05
3.1050000000e+00 4.6116917850e-09 1.7908994130e-05
3.1100000000e+00 1.2145886097e-08 1.7886734133e-05
3.1150000000e+00 2.3943206413e-08 1.7883599551e-05
3.1200000000e+00 3.2408208962e-08 1.7895693854e-05
3.1250000000e+00 3.1529252484e-08 1.7911218737e-05
3.1300000000e+00 2.6214875975e-08 1.7922623996e-05
3.1350000000e+00 2.8356256326e-08 1.7934301832e-05
3.1400000000e+00 4.0267025903e-08 1.7943133844e-05
3.1450000000e+00 4.8392918831e-08 1.7930046638e-05
3.1500000000e+00 4.1058104631e-08 1.7885772278e-05
3.1550000000e+00 2.6067707201e-08 1.7832107744e-05
3.1600000000e+00 1.3700793892e-08 1.7782237187e-05
3.1650000000e+00 1.0379463518e-08 1.7746078687e-05
3.1700000000e+00 1.9410452899e-08 1.7744326321e-05
3.1750000000e+00 2.6065156652e-08 1.7764250783e-05
3.1800000000e+00 2.0405220459e-08 1.7791690954e-05
3.1850000000e+00 1.4634681803e-08 1.7840553269e-05
3.1900000000e+00 1.8595373726e-08 1.7910807205e-05
3.1950000000e+00 3.0896696381e-08 1.7988471861e-05
3.2000000000e+00 4.4885363921e-08 1.8064521107e-05
3.2050000000e+00 4.9248945191e-08 1.8122929589e-05
3.2100000000e+00 3.9468941992e-08 1.8148073010e-05
3.2150000000e+00 2.6584901741e-08 1.8150217157e-05
3.2200000000e+00 2.3675627380e-08 1.8153696068e-05
3.2250000000e+00 2.7929225756e-08 1.8163336625e-05
3.2300000000e+00 2.7856906613e-08 1.8175659656e-05
3.2350000000e+00 2.1660518680e-08 1.8200662964e-05
3.2400000000e+00 1.2836878473e-08 1.8240307637e-05
3.2450000000e+00 7.7702381132e-09 1.8297167749e-05
3.2500000000e+00 1.6503109036e-08 1.8390209449e-05
3.2550000000e+00 3.2643468454e-08 1.8509876303e-05
3.2600000000e+00 4.0231541252e-08 1.8623925472e-05
3.2650000000e+00 3.9324297498e-08 1.8722516351e-05
3.2700000000e+00 3.6151246036e-08 1.8802667483e-05
3.2750000000e+00 3.4020415121e-08 1.8861098902e-05
3.2800000000e+00 3.6459162522e-08 1.8909247572e-05
3.2850000000e+00 3.9800612128e-08 1.8953240723e-05
3.2900000000e+00 3.4493400481e-08 1.8980051023e-05
3.2950000000e+00 2.1795489826e-08 1.8992607838e-05
3.3000000000e+00 1.2909124640e-08 1.9017375434e-05
3.3050000000e+00 1.2480477070e-08 1.9068118858e-05
3.3100000000e+00 1.7824566755e-08 1.9147359160e-05
3.3150000000e+00 2.5906760883e-08 1.9252822894e-05
3.3200000000e+00 3.1636768227e-08 1.9365558415e-05
3.3250000000e+00 3.1345264875e-08 1.9465642505e-05
3.3300000000e+00 3.1877124268e-08 1.9558978328e-05
3.3350000000e+00 3.8656782568e-08 1.9653437686e-05
3.3400000000e+00 4.3844691667e-08 1.9730160119e-05
3.3450000000e+00 4.4327000380e-08 1.9779917861e-05
3.3500000000e+00 4.0755380581e-08 1.9804891682e-05
3.3550000000e+00 3.0052021682e-08 1.9802190505e-05
3.3600000000e+00 1.9626108025e-08 1.9796584605e-05
3.3650000000e+00 1.7742937453e-08 1.9815659438e-05
3.3700000000e+00 2.0349919016e-08 1.9853944572e-05
3.3750000000e+00 2.2811953774e-08 1.9901815465e-05
3.3800000000e+00 2.4195542922e-08 1.9959518686e-05
3.3850000000e+00 2.4750496337e-08 2.0026868140e-05
3.3900000000e+00 2.6369247545e-08 2.0101961146e-05
3.3950000000e+00 3.3514438678e-08 2.0184018423e-05
3.4000000000e+00 4.4920105992e-08 2.0258901497e-05
3.4050000000e+00 4.9493359997e-08 2.0297470078e-05
3.4100000000e+00 4.4101942867e-08 2.0297397874e-05
3.4150000000e+00 3.5861878594e-08 2.0279394998e-05
3.4200000000e+00 2.7583906300e-08 2.0249449008e-05
3.4250000000e+00 2.4143011364e-08 2.0217324247e-05
3.4300000000e+00 2.7578900736e-08 2.0193903858e-05
3.4350000000e+00 2.6765627275e-08 2.0167820374e-05
3.4400000000e+00 1.9140741964e-08 2.0145495806e-05
3.4450000000e+00 1.4801999438e-08 2.0149327668e-05
3.4500000000e+00 1.8618113476e-08 2.0177732414e-05
3.4550000000e+00 2.9971427962e-08 2.0215956294e-05
3.4600000000e+00 4.2812383459e-08 2.0248691861e-05
3.4650000000e+00 4.7886198211e-08 2.0260296947e-05
3.4700000000e+00 4.1806880212e-08 2.0241128534e-05
3.4750000000e+00 3.3796347222e-08 2.0200772063e-05
3.4800000000e+00 3.4524818506e-08 2.0151976733e-05
3.4850000000e+00 3.8616951715e-08 2.0083669884e-05
3.4900000000e+00 3.6852526454e-08 1.9994318828e-05
3.4950000000e+00 2.8402852356e-08 1.9900971573e-05
3.5000000000e+00 1.5348333349e-08 1.9811736211e-05
3.5050000000e+00 8.1054819560e-09 1.9741558309e-05
3.5100000000e+00 1.6317197495e-08 1.9704752906e-05
3.5150000000e+00 3.0443538597e-08 1.9685717360e-05
3.5200000000e+00 3.6339707182e-08 1.9662978729e-05
3.5250000000e+00 3.4458780900e-08 1.9635947103e-05
3.5300000000e+00 3.1503192668e-08 1.9602578283e-05
3.5350000000e+00 3.3495093891e-08 1.9554525436e-05
3.5400000000e+00 4.2670678265e-08 1.9492410148e-05
3.5450000000e+00 4.9360875882e-08 1.9408756276e-05
3.5500000000e+00 4.2266498936e-08 1.9292091237e-05
3.5550000000e+00 2.5766615025e-08 1.9155225087e-05
3.5600000000e+00 1.4645325209e-08 1.9024009612e-05
3.5650000000e+00 1.4971397135e-08 1.8909212898e-05
3.5700000000e+00 2.1203223270e-08 1.8812530113e-05
3.5750000000e+00 2.6418132293e-08 1.8736810133e-05
3.5800000000e+00 2.4370741488e-08 1.8672025091e-05
3.5850000000e+00 1.8195595796e-08 1.8610928301e-05
3.5900000000e+00 2.1842289999e-08 1.8564733385e-05
3.5950000000e+00 3.5808222834e-08 1.8527248950e-05
3.6000000000e+00 4.6537070579e-08 1.8473973960e-05
3.6050000000e+00 4.7533922780e-08 1.8396747987e-05
3.6100000000e+00 3.9307287018e-08 1.8292600744e-05
3.6150000000e+00 2.7415593846e-08 1.8161753255e-05
3.6200000000e+00 2.3011860950e-08 1.8026991852e-05
3.6250000000e+00 2.6475995270e-08 1.7903971462e-05
3.6300000000e+00 2.6928316968e-08 1.7787165707e-05
3.6350000000e+00 1.9891198902e-08 1.7676772402e-05
3.6400000000e+00 1.1966603532e-08 1.7583067815e-05
3.6450000000e+00 1.1112072033e-08 1.7513498784e-05
3.6500000000e+00 1.8614856245e-08 1.7468168541e-05
3.6550000000e+00 3.1311905959e-08 1.7444541349e-05
3.6600000000e+00 4.0673952010e-08 1.7423710319e-05
3.6650000000e+00 3.8787655853e-08 1.7377756469e-05
3.6700000000e+00 3.3807263046e-08 1.7311031820e-05
3.6750000000e+00 3.3553340049e-08 1.7234543343e-05
3.6800000000e+00 3.4188748244e-08 1.7144971502e-05
3.6850000000e+00 3.3932138798e-08 1.7050337785e-05
3.6900000000e+00 2.9728235055e-08 1.6951729764e-05
3.6950000000e+00 1.9145671596e-08 1.6845730630e-05
3.7000000000e+00 1.0086261517e-08 1.6751371902e-05
3.7050000000e+00 1.0048968705e-08 1.6691547234e-05
3.7100000000e+00 1.6605497605e-08 1.6666817421e-05
3.7150000000e+00 2.3573461682e-08 1.6663119245e-05
3.7200000000e+00 2.8501065006e-08 1.6668879421e-05
3.7250000000e+00 3.0739299101e-08 1.6672417177e-05
3.7300000000e+00 3.0888981989e-08 1.6666839194e-05
3.7350000000e+00 3.3849779951e-08 1.6660427719e-05
3.7400000000e+00 3.9584835292e-08 1.6650247450e-05
3.7450000000e+00 3.9808461649e-08 1.6616036617e-05
3.7500000000e+00 3.3453704048e-08 1.6558254062e-05
3.7550000000e+00 2.4938826614e-08 1.6493557103e-05
3.7600000000e+00 1.5645467454e-08 1.6433870882e-05
3.7650000000e+00 1.1471586758e-08 1.6398613848e-05
3.7700000000e+00 1.5532612255e-08 1.6396914518e-05
3.7750000000e+00 2.0047924971e-08 1.6412906867e-05
3.7800000000e+00 2.0915756468e-08 1.6438590650e-05
3.7850000000e+00 2.1472947283e-08 1.6481643519e-05
3.7900000000e+00 2.4320374807e-08 1.6540892297e-05
3.7950000000e+00 3.0599843544e-08 1.6605052611e-05
3.8000000000e+00 3.9693464811e-08 1.6663480619e-05
3.8050000000e+00 4.4901089168e-08 1.6699959467e-05
3.8100000000e+00 3.9509035210e-08 1.6704262653e-05
3.8150000000e+00 2.8458817122e-08 1.6693346861e-05
3.8200000000e+00 2.1424403392e-08 1.6687551314e-05
3.8250000000e+00 1.9944317327e-08 1.6688990310e-05
3.8300000000e+00 2.1129682434e-08 1.6698671589e-05
3.8350000000e+00 2.1588501510e-08 1.6722907622e-05
3.8400000000e+00 1.6670063044e-08 1.6761887936e-05
3.8450000000e+00 1.1025467546e-08 1.6822388855e-05
3.8500000000e+00 1.6078858233e-08 1.6916049543e-05
3.8550000000e+00 2.9237365091e-08 1.7025556147e-05
3.8600000000e+00 4.0065700253e-08 1.7125714314e-05
3.8650000000e+00 4.3501138592e-08 1.7210403477e-05
3.8700000000e+00 3.8096552368e-08 1.7274224363e-05
3.8750000000e+00 3.0367050161e-08 1.7319105987e-05
3.8800000000e+00 2.9584986015e-08 1.7356523562e-05
3.8850000000e+00 3.3923812373e-08 1.7387411814e-05
3.8900000000e+00 3.2944999899e-08 1.7406234328e-05
3.8950000000e+00 2.2586949167e-08 1.7420839145e-05
3.9000000000e+00 1.1431439954e-08 1.7452241979e-05
3.9050000000e+00 8.1886515822e-09 1.7509674946e-05
3.9100000000e+00 1.5230019592e-08 1.7592590850e-05
3.9150000000e+00 2.8877738369e-08 1.7698571442e-05
3.9200000000e+00 3.6462873211e-08 1.7807052570e-05
3.9250000000e+00 3.3048395667e-08 1.7902616269e-05
3.9300000000e+00 3.0078086671e-08 1.7992631474e-05
3.9350000000e+00 3.4299544722e-08 1.8074055751e-05
3.9400000000e+00 4.1492264545e-08 1.8135133531e-05
3.9450000000e+00 4.5408224148e-08 1.8175506789e-05
3.9500000000e+00 3.8860831634e-08 1.8192629533e-05
3.9550000000e+00 2.3746936462e-08 1.8191045666e-05
3.9600000000e+00 1.3123188137e-08 1.8193191459e-05
3.9650000000e+00 1.4695495246e-08 1.8217060955e-05
3.9700000000e+00 2.2332363838e-08 1.8261404937e-05
3.9750000000e+00 2.5897254033e-08 1.8318036606e-05
3.9800000000e+00 2.4148002719e-08 1.8385746686e-05
3.9850000000e+00 2.2007599927e-08 1.8459279648e-05
3.9900000000e+00 2.5168397320e-08 1.8533500099e-05
3.9950000000e+00 3.7140864930e-08 1.8611012113e-05
4.0000000000e+00 4.8329011384e-08 1.8675200247e-05
4.0050000000e+00 4.7232542067e-08 1.8704704872e-05
4.0100000000e+00 3.7808582201e-08 1.8703341171e-05
4.0150000000e+00 2.8873345792e-08 1.8681737675e-05
4.0200000000e+00 2.4565373959e-08 1.8650015939e-05
4.0250000000e+00 2.5840640740e-08 1.8623735573e-05
4.0300000000e+00 2.6995373715e-08 1.8607752410e-05
4.0350000000e+00 2.1609734597e-08 1.8594161767e-05
4.0400000000e+00 1.4567155726e-08 1.8587874714e-05
4.0450000000e+00 1.5269210314e-08 1.8602583821e-05
4.0500000000e+00 2.4094764684e-08 1.8636022362e-05
4.0550000000e+00 3.4955709349e-08 1.8676154159e-05
4.0600000000e+00 4.2208319670e-08 1.8709223529e-05
4.0650000000e+00 4.2446074282e-08 1.8716708076e-05
4.0700000000e+00 3.7474245923e-08 1.8691235848e-05
4.0750000000e+00 3.4779512915e-08 1.8646271447e-05
4.0800000000e+00 3.6278684847e-08 1.8591976726e-05
4.0850000000e+00 3.4926747191e-08 1.8522563157e-05
4.0900000000e+00 2.8975851049e-08 1.8440949674e-05
4.0950000000e+00 2.1460243303e-08 1.8356945296e-05
4.1000000000e+00 1.4198463820e-08 1.8277849107e-05
4.1050000000e+00 1.3041156381e-08 1.8221337739e-05
4.1100000000e+00 2.0137409703e-08 1.8196371856e-05
4.1150000000e+00 2.8082590177e-08 1.8183972650e-05
4.1200000000e+00 3.2429093705e-08 1.8166449811e-05
4.1250000000e+00 3.4584368676e-08 1.8139601429e-05
4.1300000000e+00 3.5545684074e-08 1.8099369566e-05
4.1350000000e+00 3.6946886540e-08 1.8045053037e-05
4.1400000000e+00 3.9926165705e-08 1.7977012648e-05
4.1450000000e+00 4.0923571947e-08 1.7886334739e-05
4.1500000000e+00 3.5036828231e-08 1.7766341928e-05
4.1550000000e+00 2.4654768530e-08 1.7631639947e-05
4.1600000000e+00 1.6990413311e-08 1.7506970987e-05
4.1650000000e+00 1.4063926971e-08 1.7400869201e-05
4.1700000000e+00 1.6397404083e-08 1.7315453844e-05
4.1750000000e+00 2.2652679288e-08 1.7249395411e-05
4.1800000000e+00 2.5128608738e-08 1.7187750885e-05
4.1850000000e+00 2.4085334431e-08 1.7130139967e-05
4.1900000000e+00 2.6844150587e-08 1.7084810468e-05
4.1950000000e+00 3.3626361071e-08 1.7038957958e-05
4.2000000000e+00 4.0994060802e-08 1.6976050136e-05
4.2050000000e+00 4.4388017419e-08 1.6887510914e-05
4.2100000000e+00 3.9198101027e-08 1.6770688001e-05
4.2150000000e+00 2.7807517355e-08 1.6634923114e-05
4.2200000000e+00 1.9370023744e-08 1.6499919912e-05
4.2250000000e+00 1.9108726163e-08 1.6377607123e-05
4.2300000000e+00 2.1414101750e-08 1.6262974619e-05
4.2350000000e+00 2.0186777196e-08 1.6157265262e-05
4.2400000000e+00 1.6244690596e-08 1.6071200840e-05
4.2450000000e+00 1.3030444832e-08 1.6006392336e-05
4.2500000000e+00 1.6741170171e-08 1.5962670400e-05
4.2550000000e+00 2.9646367240e-08 1.5934928052e-05
4.2600000000e+00 4.0997335192e-08 1.5899522182e-05
4.2650000000e+00 4.1502486705e-08 1.5840371369e-05
4.2700000000e+00 3.5048363161e-08 1.5763244051e-05
4.2750000000e+00 2.8654779850e-08 1.5673079190e-05
4.2800000000e+00 2.6936873323e-08 1.5572605025e-05
4.2850000000e+00 2.9653205249e-08 1.5468967530e-05
4.2900000000e+00 2.8685674568e-08 1.5363423409e-05
4.2950000000e+00 1.8909826756e-08 1.5258363400e-05
4.3000000000e+00 7.8163968893e-09 1.5170566525e-05
4.3050000000e+00 6.3488000968e-09 1.5115775414e-05
4.3100000000e+00 1.5226593183e-08 1.5090122174e-05
4.3150000000e+00 2.6593457116e-08 1.5082229493e-05
4.3200000000e+00 3.3020397323e-08 1.5082008127e-05
4.3250000000e+00 3.1298302096e-08 1.5075546231e-05
4.3300000000e+00 2.7310980871e-08 1.5058594816e-05
4.3350000000e+00 3.0493292639e-08 1.5037418315e-05
4.3400000000e+00 3.8142476635e-08 1.5006782058e-05
4.3450000000e+00 3.9224905763e-08 1.4955856670e-05
4.3500000000e+00 3.1016349811e-08 1.4890048926e-05
4.3550000000e+00 1.8372183124e-08 1.4821028714e-05
4.3600000000e+00 8.9067928995e-09 1.4760128873e-05
4.3650000000e+00 1.0091135531e-08 1.4726277886e-05
4.3700000000e+00 1.8059857700e-08 1.4723929774e-05
4.3750000000e+00 2.1888674049e-08 1.4739557808e-05
4.3800000000e+00 1.9933383986e-08 1.4767588411e-05
4.3850000000e+00 1.8833588628e-08 1.4808018223e-05
4.3900000000e+00 2.3866876446e-08 1.4856589839e-05
4.3950000000e+00 3.3670727054e-08 1.4906207702e-05
4.4000000000e+00 4.1980394141e-08 1.4948003936e-05
4.4050000000e+00 4.1618320606e-08 1.4968506990e-05
4.4100000000e+00 3.1704978923e-08 1.4960736135e-05
4.4150000000e+00 2.2248561399e-08 1.4941392014e-05
4.4200000000e+00 1.9816781346e-08 1.4928188538e-05
4.4250000000e+00 2.0164740784e-08 1.4925008318e-05
4.4300000000e+00 1.9735585539e-08 1.4938145460e-05
4.4350000000e+00 1.6708802576e-08 1.4968107575e-05
4.4400000000e+00 1.1834789238e-08 1.5010730310e-05
4.4450000000e+00 1.2520200099e-08 1.5075453709e-05
4.4500000000e+00 2.1663866021e-08 1.5166564491e-05
4.4550000000e+00 3.2247724258e-08 1.5268009656e-05
4.4600000000e+00 3.7932260715e-08 1.5361167597e-05
4.4650000000e+00 3.7854465622e-08 1.5435095565e-05
4.4700000000e+00 3.4279995322e-08 1.5485794794e-05
4.4750000000e+00 3.0783503732e-08 1.5519416420e-05
4.4800000000e+00 2.9956335873e-08 1.5548422297e-05
4.4850000000e+00 2.9464979525e-08 1.5575779858e-05
4.4900000000e+00 2.4177457358e-08 1.5595405699e-05
4.4950000000e+00 1.6413000815e-08 1.5616764103e-05
4.5000000000e+00 1.1914773688e-08 1.5656399577e-05
4.5050000000e+00 1.1825136839e-08 1.5720399281e-05
4.5100000000e+00 1.7412969296e-08 1.5812535764e-05
