# Time  v_x_wake  v_y_wake
5.7190000000e+01 1.0124780976e-01 -5.4805436171e-03
5.7195000000e+01 1.0126580536e-01 -5.4812933882e-03
5.7200000000e+01 1.0128372259e-01 -5.4818498477e-03
5.7205000000e+01 1.0130173520e-01 -5.4821085704e-03
5.7210000000e+01 1.0131966524e-01 -5.4821684947e-03
5.7215000000e+01 1.0133768433e-01 -5.4819304527e-03
5.7220000000e+01 1.0135561475e-01 -5.4814980124e-03
5.7225000000e+01 1.0137362741e-01 -5.4807776641e-03
5.7230000000e+01 1.0139154767e-01 -5.4798744655e-03
5.7235000000e+01 1.0140954647e-01 -5.4786944950e-03
5.7240000000e+01 1.0142744949e-01 -5.4773381318e-03
5.7245000000e+01 1.0144542421e-01 -5.4757074679e-03
5.7250000000e+01 1.0146329593e-01 -5.4738979138e-03
5.7255000000e+01 1.0148123096e-01 -5.4718078458e-03
5.7260000000e+01 1.0149905732e-01 -5.4695287413e-03
5.7265000000e+01 1.0151694103e-01 -5.4669585287e-03
5.7270000000e+01 1.0153471048e-01 -5.4641892307e-03
5.7275000000e+01 1.0155252919e-01 -5.4611237306e-03
5.7280000000e+01 1.0157022679e-01 -5.4578591858e-03
5.7285000000e+01 1.0158796722e-01 -5.4543040600e-03
5.7290000000e+01 1.0160558345e-01 -5.4505587413e-03
5.7295000000e+01 1.0162323892e-01 -5.4465347390e-03
5.7300000000e+01 1.0164076640e-01 -5.4423321402e-03
5.7305000000e+01 1.0165832618e-01 -5.4378610875e-03
5.7310000000e+01 1.0167575167e-01 -5.4332166306e-03
5.7315000000e+01 1.0169320298e-01 -5.4283040541e-03
5.7320000000e+01 1.0171051548e-01 -5.4232124940e-03
5.7325000000e+01 1.0172784765e-01 -5.4178448055e-03
5.7330000000e+01 1.0174503438e-01 -5.4122886927e-03
5.7335000000e+01 1.0176223172e-01 -5.4064483486e-03
5.7340000000e+01 1.0177927654e-01 -5.4004133630e-03
5.7345000000e+01 1.0179632604e-01 -5.3940932641e-03
5.7350000000e+01 1.0181321989e-01 -5.3875827117e-03
5.7355000000e+01 1.0183011394e-01 -5.3807972294e-03
5.7360000000e+01 1.0184684767e-01 -5.3738341656e-03
5.7365000000e+01 1.0186357497e-01 -5.3666095346e-03
5.7370000000e+01 1.0188013703e-01 -5.3592174463e-03
5.7375000000e+01 1.0189668801e-01 -5.3515712870e-03
5.7380000000e+01 1.0191307034e-01 -5.3437605861e-03
5.7385000000e+01 1.0192943525e-01 -5.3356946124e-03
5.7390000000e+01 1.0194562432e-01 -5.3274576873e-03
5.7395000000e+01 1.0196178710e-01 -5.3189564597e-03
5.7400000000e+01 1.0197776759e-01 -5.3102746706e-03
5.7405000000e+01 1.0199371617e-01 -5.3013232907e-03
5.7410000000e+01 1.0200947862e-01 -5.2921910006e-03
5.7415000000e+01 1.0202520334e-01 -5.2827944624e-03
5.7420000000e+01 1.0204073622e-01 -5.2732252069e-03
5.7425000000e+01 1.0205622521e-01 -5.2634034758e-03
5.7430000000e+01 1.0207151902e-01 -5.2534223059e-03
5.7435000000e+01 1.0208676555e-01 -5.2432026477e-03
5.7440000000e+01 1.0210181391e-01 -5.2328344059e-03
5.7445000000e+01 1.0211680877e-01 -5.2222333457e-03
5.7450000000e+01 1.0213159856e-01 -5.2114820000e-03
5.7455000000e+01 1.0214632719e-01 -5.2004925282e-03
5.7460000000e+01 1.0216084561e-01 -5.1893454895e-03
5.7465000000e+01 1.0217529746e-01 -5.1779541793e-03
5.7470000000e+01 1.0218953415e-01 -5.1664002548e-03
5.7475000000e+01 1.0220369709e-01 -5.1546000389e-03
5.7480000000e+01 1.0221763869e-01 -5.1426389563e-03
5.7485000000e+01 1.0223150099e-01 -5.1304398934e-03
5.7490000000e+01 1.0224513956e-01 -5.1180932922e-03
5.7495000000e+01 1.0225869604e-01 -5.1055251453e-03
5.7500000000e+01 1.0227202554e-01 -5.0928234689e-03
5.7505000000e+01 1.0228526697e-01 -5.0799110347e-03
5.7510000000e+01 1.0229827592e-01 -5.0668711234e-03
5.7515000000e+01 1.0231119105e-01 -5.0536230844e-03
5.7520000000e+01 1.0232387001e-01 -5.0402461057e-03
5.7525000000e+01 1.0233644996e-01 -5.0266562877e-03
5.7530000000e+01 1.0234878787e-01 -5.0129294144e-03
5.7535000000e+01 1.0236101893e-01 -4.9989830577e-03
5.7540000000e+01 1.0237300199e-01 -4.9848968823e-03
5.7545000000e+01 1.0238487340e-01 -4.9705951372e-03
5.7550000000e+01 1.0239649465e-01 -4.9561623317e-03
5.7555000000e+01 1.0240800100e-01 -4.9415266026e-03
5.7560000000e+01 1.0241925358e-01 -4.9267735356e-03
5.7565000000e+01 1.0243038581e-01 -4.9118323230e-03
5.7570000000e+01 1.0244126059e-01 -4.8967873193e-03
5.7575000000e+01 1.0245201155e-01 -4.8815650341e-03
5.7580000000e+01 1.0246250258e-01 -4.8662434740e-03
5.7585000000e+01 1.0247286482e-01 -4.8507437016e-03
5.7590000000e+01 1.0248296120e-01 -4.8351391801e-03
5.7595000000e+01 1.0249292140e-01 -4.8193503845e-03
5.7600000000e+01 1.0250261071e-01 -4.8034517995e-03
5.7605000000e+01 1.0251215980e-01 -4.7873674637e-03
5.7610000000e+01 1.0252143550e-01 -4.7711747809e-03
5.7615000000e+01 1.0253056674e-01 -4.7548029783e-03
5.7620000000e+01 1.0253942062e-01 -4.7383341990e-03
5.7625000000e+01 1.0254812562e-01 -4.7217021467e-03
5.7630000000e+01 1.0255655134e-01 -4.7049896809e-03
5.7635000000e+01 1.0256482652e-01 -4.6881292800e-03
5.7640000000e+01 1.0257282092e-01 -4.6711991111e-03
5.7645000000e+01 1.0258066023e-01 -4.6541273495e-03
5.7650000000e+01 1.0258821371e-01 -4.6369872507e-03
5.7655000000e+01 1.0259560638e-01 -4.6197036260e-03
5.7660000000e+01 1.0260270977e-01 -4.6023464572e-03
5.7665000000e+01 1.0260964891e-01 -4.5848404761e-03
5.7670000000e+01 1.0261629579e-01 -4.5672575555e-03
5.7675000000e+01 1.0262277342e-01 -4.5495274317e-03
5.7680000000e+01 1.0262895473e-01 -4.5317267383e-03
5.7685000000e+01 1.0263496358e-01 -4.5137907319e-03
5.7690000000e+01 1.0264067575e-01 -4.4957987274e-03
5.7695000000e+01 1.0264621472e-01 -4.4776881017e-03
